Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2561;25;DC;QTY;C186.6060.01;NON;;Valeur;Nombre de parts au moment de l'opération;;;
2561;25;DD;QTY;C186.6060.01;NON;;Valeur;Nombre de parts détenues;;;
2561;25;DE;DTM;C507.2380.01;NON;102;Valeur;Date de dissolution du fond;Format attendu : yyyyMMdd;;
2561;25;DF;DTM;C507.2380.01;NON;102;Valeur;Date de distribution avec annulation;Format attendu : yyyyMMdd;;
2561;25;DG;DTM;C507.2380.01;NON;102;Valeur;Date de distribution sans annulation;Format attendu : yyyyMMdd;;
2561;25;DH;DTM;C507.2380.01;NON;106;Valeur;Début de la période de dépassement;Format attendu : MMdd;;
2561;25;DJ;DTM;C507.2380.01;NON;106;Valeur;Fin de la période de dépassement;Format attendu : MMdd;;
2561;25;DK;RFF;C506.1154.01;NON;;Valeur;Plan d'épargne populaire : Référence du PEP;;;
2561;25;DL;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne populaire : Date d'ouverture du PEP;Format attendu : yyyyMMdd;;
2561;25;DM;MOA;C516.5004.01;NON;;Valeur;Profits réalisés sur les instruments financiers à terme : Profits;;;
2561;25;DN;MOA;C516.5004.01;NON;;Valeur;Profits réalisés sur les instruments financiers à terme : Pertes;;;
2561;25;DP;MOA;C516.5004.01;NON;;Valeur;Profits réalisés sur les instruments financiers à terme : Profits imposables au taux dérogatoire de 50 %;;;
2561;25;DR;CCI;C889.7111.01;NON;T01;Valeur;Parts amorties en totalité;;;
2561;25;DS;RFF;C506.1154.01;NON;;Valeur;Plan d'épargne avenir climat : Référence du plan;;;
2561;25;DT;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne avenir climat : Date d'ouverture du plan;Format attendu : yyyyMMdd;;
2561;25;DU;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne avenir climat : Date du premier retrait ou du premier rachat de contrat de capitalisation;Format attendu : yyyyMMdd;;
2561;25;DV;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne avenir climat : valeur liquidative du plan ou valeur de rachat du contrat de capitalisation à la date de clôture du plan ou du rachat ou du retrait;;;
2561;25;DW;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne avenir climat : montant cumulé des versements;;;
2561;25;DX;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne avenir climat : montant des retraits autorisés effectués au cours de l'année;;;
2561;25;EA;RFF;C506.1154.01;NON;;Valeur;Plan d'épargne en actions : Référence du plan;;;
2561;25;EB;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne en actions : Date d'ouverture du plan;Format attendu : yyyyMMdd;;
2561;25;EC;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne en actions : Date du premier retrait ou du premier rachat de contrat de capitalisation;Format attendu : yyyyMMdd;;
2561;25;ED;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions : valeur liquidative du plan ou valeur de rachat du contrat de capitalisation à la date de clôture du plan ou du rachat ou du retrait n'entraînant pas la clôture du plan;;;
2561;25;EE;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions : montant cumulé des versements;;;
2561;25;EF;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions : montant des produits éligibles à l'abattement de 40 % des titres non cotés;;;
2561;25;EG;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions : montant des produits non éligibles à l'abattement de 40 % des titres non cotés;;;
2561;25;EH;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions : montant du crédit d'impôt sur titres non cotés étrangers;;;
2561;25;EK;MOA;C516.5004.01;NON;;Valeur;Epargne retraite : montant des cotisations ou primes Contrats « Madelin » et « Madelin agricole »;;;
2561;25;EL;CCI;C889.7111.01;NON;TEX;Valeur;Exercice ne coïncidant pas avec l'année civile;;;
2561;25;EM;MOA;C516.5004.01;NON;;Valeur;FPI : Amortissement comptable théorique;;;
2561;25;EN;MOA;C516.5004.01;NON;;Valeur;FPI : Abattement pratiqué par le fond;;;
2561;25;EP;MOA;C516.5004.01;NON;;Valeur;FPI : Bénéfices industriels et commerciaux;;;
2561;25;ER;MOA;C516.5004.01;NON;;Valeur;FPI : Plus-values professionnelles;;;
2561;25;ES;MOA;C516.5004.01;NON;;Valeur;FPI : Plus-values immobilières (pour mémoire);;;
2561;25;ET;MOA;C516.5004.01;NON;;Valeur;FPI : Plus-values mobilières;;;
2561;25;EU;MOA;C516.5004.01;NON;;Valeur;FPI : Recettes imposables;;;
2561;25;EV;MOA;C516.5004.01;NON;;Valeur;FPI : Charges déductibles;;;
2561;25;EW;MOA;C516.5004.01;NON;;Valeur;FPI : Intérêts d'emprunts;;;
2561;25;EX;MOA;C516.5004.01;NON;;Valeur;FPI : Bénéfice foncier;;;
2561;25;EY;FTX;C108.4440.01;NON;;TexteLibre1;FPI : Dénomination du FPI;;;
2561;25;EZ;MOA;C516.5004.01;NON;;Valeur;Epargne retraite : montant des cotisations ou primes PERP et produits d'épargne retraite assimilés;;;
2561;25;FA;RFF;C506.1154.01;NON;;Valeur;Plan d'épargne en actions - PME : Référence du plan;;;
2561;25;FB;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne en actions - PME : Date d'ouverture du plan;Format attendu : yyyyMMdd;;
2561;25;FC;DTM;C507.2380.01;NON;102;Valeur;Plan d'épargne en actions - PME : Date du premier retrait ou du premier rachat de contrat de capitalisation;Format attendu : yyyyMMdd;;
2561;25;FD;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : valeur liquidative du plan ou valeur de rachat du contrat de capitalisation à la date de clôture du plan ou du rachat ou du retrait n'entraînant pas la clôture du plan;;;
2561;25;FE;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : montant cumulé des versements;;;
2561;25;FF;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : montant des produits éligibles à l'abattement de 40 % des titres non cotés;;;
2561;25;FG;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : montant des produits non éligibles à l'abattement de 40 % des titres non cotés;;;
2561;25;FH;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : montant du crédit d'impôt sur titres non cotés étrangers;;;
2561;25;FJ;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : gains attachés aux versements effectués avant le 27/09/17 soumis au barème;;;
2561;25;FK;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : gains attachés aux versements effectués avant le 27/09/17 soumis au PLF;;;
2561;25;FL;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : montant du PLF appliqué aux gains attachés aux versements effectués avant le 17/09/17;;;
2561;25;FM;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : gains attachés aux versements effectués avant le 27/09/17;;;
2561;25;FN;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : pertes;;;
2561;25;FP;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : gains soumis aux prélèvements sociaux susceptible d'ouvrir droit à CSG déductible en cas d'option pour le barème progressif;;;
2561;25;FR;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : gains soumis aux prélèvements sociaux ouvrant toujours droit à CSG déductible;;;
2561;25;FS;MOA;C516.5004.01;NON;;Valeur;Cessions de bons ou contrat de capitalisation : montant du PFO appliqué au gain;;;
2561;25;FT;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : Produits des obligations remboursables en actions non cotées;;;
2561;25;FU;MOA;C516.5004.01;NON;;Valeur;Plan d'épargne en actions - PME : Cessions ou retraits des ORA;;;
2561;25;GA;MOA;C516.5004.01;NON;;Valeur;Jetons de présence dits ordinaires versés à des résidents du l'UE;;;
2561;25;GB;MOA;C516.5004.01;NON;;Valeur;Produits et gains des bons ou contrats de capitalisation et placements de même nature versés à des résidents de l'UE;;;
2561;25;GC;MOA;C516.5004.01;NON;;Valeur;Retenue à la source appliquée aux produits et gains des bons ou contrats de capitalisation et placements de même nature versés à des résidents de l'UE;;;
2561;25;JA;MOA;C516.5004.01;NON;;Valeur;Plan épargne retraite individuel : Versements déductibles effectués sur le PER;;;
2561;25;JB;MOA;C516.5004.01;NON;;Valeur;Epargne retraite : retraits en capital;;;
A-IDENTIF;25;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse de l'entreprise déclarante : bureau distributeur;Cas particulier d'une adresse étrangère : indiquer le nom du pays étranger ou le nom de la commune pour la COM;;
A-IDENTIF;25;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse de l'entreprise déclarante : code postal;Cas particuliers : 99138 pour Monaco, 99130 pour Andorre, code officiel géographique (COG) du pays ou de la COM. A titre exceptionnel, il aura la valeur par défaut 99999 pour le pays étranger ou 98999 pour la COM uniquement lorsque le tiers déclarant est dans l'impossibilité absolue de déterminer la COG réel;;
A-IDENTIF;25;AA;NAD;C056.3412.01;NON;;ContactDesignation;Nom et Prénom du responsable;;;
A-IDENTIF;25;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse de l'entreprise déclarante : n° voie sur 4c, 0...9/A...Z ou espace, espace, nature voie abrégée sur 4c, espace, nom voie sur 21c;;;
A-IDENTIF;25;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse de l'entreprise déclarante : complément;;;
A-IDENTIF;25;AA;NAD;C076.3148.01;NON;EM;Email;Coordonnées - Mail;;;
A-IDENTIF;25;AA;NAD;C076.3148.01;NON;TE;Telephone;Coordonnées - Numéro de téléphone;;;
A-IDENTIF;25;AA;NAD;C080.3036.01;NON;;Designation;Raison sociale (désignation de l'INSEE);;;
A-IDENTIF;25;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Raison sociale suite (désignation de l'INSEE);;;
A-IDENTIF;25;AA;NAD;C082.3039.01;NON;;Identifiant;N° SIRET, Pseudo SIRET ou IDSP du déclarant;;;
A-IDENTIF;25;AA;NAD;C819.3228.01;NON;;AdresseDivisionTerritoriale;Adresse de l'entreprise déclarante : libellé commune;Cas particulier d'une adresse étrangère : indiquer soit le nom de la commune étrangère ou dans la COM, soit le code postal à l'étranger suivi de la commune;;
A-IDENTIF;25;AA;NAD;C819.3229.01;NON;;AdresseCodeDivisionTerritoriale;Adresse de l'entreprise déclarante : code INSEE;Voir https://www.insee.fr/fr/information/2666684, cas particulier d'une adresse étrangère : indiquer le code officiel INSEE du pays;;
A-IDENTIF;25;AB;NAD;0000.3164.01;NON;;AdresseVille;Adresse de l'établissement déposant la déclaration de résultats : bureau distributeur;Cas particulier d'une adresse étrangère : indiquer le nom du pays étranger ou le nom de la commune pour la COM;;
A-IDENTIF;25;AB;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse de l'établissement déposant la déclaration de résultats : code postal;Cas particuliers : 99138 pour Monaco, 99130 pour Andorre, code officiel géographique (COG) du pays ou de la COM. A titre exceptionnel, il aura la valeur par défaut 99999 pour le pays étranger ou 98999 pour la COM uniquement lorsque le tiers déclarant est dans l'impossibilité absolue de déterminer la COG réel;;
A-IDENTIF;25;AB;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse de l'établissement déposant la déclaration de résultats : n° voie sur 4c, 0...9/A...Z ou espace, espace, nature voie abrégée sur 4c, espace, nom voie sur 21c;;;
A-IDENTIF;25;AB;NAD;C059.3042.02;NON;;AdresseComplement;Adresse de l'établissement déposant la déclaration de résultats : complément;;;
A-IDENTIF;25;AB;NAD;C082.3039.01;NON;;Identifiant;N° SIRET, Pseudo SIRET ou IDSP de l'établissement déposant la déclaration de résultats;;;
A-IDENTIF;25;AB;NAD;C819.3228.01;NON;;AdresseDivisionTerritoriale;Adresse de l'établissement déposant la déclaration de résultats : libellé de la commune;Cas particulier d'une adresse étrangère : indiquer soit le nom de la commune étrangère ou dans la COM, soit le code postal à l'étranger suivi de la commune;;
A-IDENTIF;25;AB;NAD;C819.3229.01;NON;;AdresseCodeDivisionTerritoriale;Adresse de l'établissement déposant la déclaration de résultats : code INSEE de la commune;Voir https://www.insee.fr/fr/information/2666684, cas particulier d'une adresse étrangère : indiquer le code officiel INSEE du pays;;
A-IDENTIF;25;BA;DTM;C507.2380.01;NON;602;Valeur;Année de la déclaration;Format attendu : yyyy;;
A-IDENTIF;25;BB;DTM;C507.2380.01;NON;102;Valeur;Début de la période déclarative;Format attendu : yyyyMMdd;;
A-IDENTIF;25;BC;DTM;C507.2380.01;NON;102;Valeur;Fin de la période déclarative;Format attendu : yyyyMMdd;;
A-IDENTIF;25;BD;DTM;C507.2380.01;NON;102;Valeur;Date d'émission de la déclaration;Format attendu : yyyyMMdd;;
A-IDENTIF;25;CA;RFF;C506.1154.01;NON;;Valeur;Code APE;;;
A-IDENTIF;25;CB;RFF;C506.1154.01;NON;;Valeur;N° SIRET, Pseudo SIRET ou IDSP du déclarant au 31/12/N-1;;;
A-IDENTIF;25;CC;RFF;C506.1154.01;NON;;Valeur;Code catégorie juridique du déclarant;https://www.insee.fr/fr/information/2028129;;
A-IDENTIF;25;DA;CCI;C889.7111.01;NON;TDE;Valeur;Type de déclaration;;;
DAS2T;25;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse de l'établissement : bureau distributeur;Cas particulier d'une adresse étrangère : indiquer le nom du pays étranger ou le nom de la commune pour la COM;;
DAS2T;25;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse de l'établissement : code postal;Cas particuliers : 99138 pour Monaco, 99130 pour Andorre, code officiel géographique (COG) du pays ou de la COM. A titre exceptionnel, il aura la valeur par défaut 99999 pour le pays étranger ou 98999 pour la COM uniquement lorsque le tiers déclarant est dans l'impossibilité absolue de déterminer la COG réel;;
DAS2T;25;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse de l'établissement : n° voie sur 4c, 0...9/A...Z ou espace, espace, nature voie abrégée sur 4c, espace, nom voie sur 21c;;;
DAS2T;25;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse de l'établissement : complément;;;
DAS2T;25;AA;NAD;C080.3036.01;NON;;Designation;Identification de l'établissement;;;
DAS2T;25;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification de l'établissement suite;;;
DAS2T;25;AA;NAD;C082.3039.01;NON;;Identifiant;N° SIRET, Pseudo SIRET ou IDSP de l'établissement;;;
DAS2T;25;AA;NAD;C819.3228.01;NON;;AdresseDivisionTerritoriale;Adresse de l'établissement : libellé de la commune;Cas particulier d'une adresse étrangère : indiquer soit le nom de la commune étrangère ou dans la COM, soit le code postal à l'étranger suivi de la commune;;
DAS2T;25;AA;NAD;C819.3229.01;NON;;AdresseCodeDivisionTerritoriale;Adresse de l'établissement : code INSEE de la commune;Voir https://www.insee.fr/fr/information/2666684, cas particulier d'une adresse étrangère : indiquer le code officiel INSEE du pays;;
DAS2T;25;AB;RFF;C506.1154.01;NON;;Valeur;Code APE;;;
DAS2T;25;AC;FTX;C108.4440.01;NON;;TexteLibre1;Profession ou activité;;;
DAS2T;25;AD;DTM;C507.2380.01;NON;106;Valeur;Date de clôture de l'exercice (société soumise à l'IS);Format attendu : MMdd;;
DAS2T;25;AE;RFF;C506.1154.01;NON;;Valeur;Numéro de Siret de l'établissement au 01/01/N;;;
DAS2T;25;TA;MOA;C516.5004.01;OUI;;Valeur;Totaux Honoraires pour les rémunérations versées (Cases 4 et 5);;;
DAS2T;25;TB;MOA;C516.5004.01;NON;;Valeur;Total des indemnités et remboursements (Case 7);;;
DAS2T;25;TC;MOA;C516.5004.01;NON;;Valeur;Total des avantages en nature (Case 6);;;
DAS2T;25;TD;MOA;C516.5004.01;NON;;Valeur;Total des retenues à la source (Case 9);;;
DAS2T;25;UA;CCI;C889.7111.01;OUI;TNR;Valeur;Nature des Rémunérations versées selon la lettre (Cases 4 et 5);;;
DAS2TV;25;AD;RFF;C506.1154.01;NON;;Valeur;N° SIRET de l'établissement;;;
DAS2TV;25;AE;NAD;C080.3036.01;NON;;Designation;Nom du bénéficiaire (personne physique);;;
DAS2TV;25;AE;NAD;C080.3036.02;NON;;DesignationSuite1;Prénoms du bénéficiaire (personne physique);;;
DAS2TV;25;AF;NAD;C080.3036.01;NON;;Designation;Raison sociale correspondant à celle de l'INSEE) (personne morale);;;
DAS2TV;25;AF;NAD;C080.3036.02;NON;;DesignationSuite1;Raison sociale suite correspondant à celle de l'INSEE (personne morale);;;
DAS2TV;25;AF;NAD;C082.3039.01;NON;;Identifiant;N° SIRET, Pseudo SIRET ou IDSP du bénéficiaire (personne morale);;;
DAS2TV;25;AG;NAD;0000.3164.01;NON;;AdresseVille;Adresse du bénéficiaire : bureau distributeur;Cas particulier d'une adresse étrangère : indiquer le nom du pays étranger ou le nom de la commune pour la COM;;
DAS2TV;25;AG;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du bénéficiaire : code postal;Cas particuliers : 99138 pour Monaco, 99130 pour Andorre, code officiel géographique (COG) du pays ou de la COM. A titre exceptionnel, il aura la valeur par défaut 99999 pour le pays étranger ou 98999 pour la COM uniquement lorsque le tiers déclarant est dans l'impossibilité absolue de déterminer la COG réel;;
DAS2TV;25;AG;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse du bénéficiaire : n° voie sur 4c, 0...9/A...Z ou espace, espace, nature voie abrégée sur 4c, espace, nom voie sur 21c;;;
DAS2TV;25;AG;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du bénéficiaire : complément;;;
DAS2TV;25;AG;NAD;C819.3228.01;NON;;AdresseDivisionTerritoriale;Adresse du bénéficiaire : libellé de la commune;Cas particulier d'une adresse étrangère : indiquer soit le nom de la commune étrangère ou dans la COM, soit le code postal à l'étranger suivi de la commune;;
DAS2TV;25;AG;NAD;C819.3229.01;NON;;AdresseCodeDivisionTerritoriale;Adresse du bénéficiaire : code INSEE de la commune;Voir https://www.insee.fr/fr/information/2666684, cas particulier d'une adresse étrangère : indiquer le code officiel INSEE du pays;;
DAS2TV;25;AH;FTX;C108.4440.01;NON;;TexteLibre1;Profession;;;
DAS2TV;25;BA;MOA;C516.5004.01;OUI;;Valeur;Rémunérations versées (Cases 4 et 5);;;
DAS2TV;25;BB;MOA;C516.5004.01;NON;;Valeur;Indemnités et remboursements (Case 7);;;
DAS2TV;25;BC;MOA;C516.5004.01;NON;;Valeur;Avantages en nature (Case 6);;;
DAS2TV;25;BD;MOA;C516.5004.01;NON;;Valeur;Retenues à la source (Case 9);;;
